"run","order_index","metric","native_mode","D","S","R","rows_per_worker","mode","kernel","elapsed_seconds","mac_total","mac_per_second","final_checksum","per_round_checksums","per_round_finite","per_round_overflow","per_round_clipped_cells","per_round_clipping_rates","clipped_cells","clipping_rate","all_rounds_valid","worker_count","cpus","affinity","affinity_errors","affinity_succeeded","timed_repetitions","warmup","timed_repetitions_exact"
"5","1","F(S)","repeat","512","8","2","128,128,128,128","repeat","avx2_repeat","0.0065354","33554432","5134258346.84947","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","8","2","128,128,128,128","fused","avx2_fused","0.0185231","33554432","1811491165.08576","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","8","2","128,128,128,128","fused","avx2_fused","0.0063266","33554432","5303706888.37606","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","8","2","128,128,128,128","repeat","avx2_repeat","0.0064494","33554432","5202721493.47226","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","8","2","128,128,128,128","repeat","avx2_repeat","0.0059909","33554432","5600900031.71477","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","8","2","128,128,128,128","fused","avx2_fused","0.0062423","33554432","5375331528.44304","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","8","2","128,128,128,128","fused","avx2_fused","0.0056843","33554432","5903001600.90073","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","8","2","128,128,128,128","repeat","avx2_repeat","0.0063681","33554432","5269143386.56742","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","8","2","128,128,128,128","repeat","avx2_repeat","0.0074986","33554432","4474759555.11696","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","8","2","128,128,128,128","fused","avx2_fused","0.0060731","33554432","5525091304.27623","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","8","2","128,128,128,128","fused","avx2_fused","0.0060729","33554432","5525273263.18563","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","8","2","128,128,128,128","repeat","avx2_repeat","0.0060993","33554432","5501357860.73812","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","8","4","128,128,128,128","repeat","avx2_repeat","0.0131045","67108864","5121054904.80369","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","8","4","128,128,128,128","fused","avx2_fused","0.0121026","67108864","5544995620.7757","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","8","4","128,128,128,128","fused","avx2_fused","0.0122965","67108864","5457558166.95808","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","8","4","128,128,128,128","repeat","avx2_repeat","0.0123749","67108864","5422982327.12992","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","8","4","128,128,128,128","repeat","avx2_repeat","0.0129641","67108864","5176515454.21587","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","8","4","128,128,128,128","fused","avx2_fused","0.0122404","67108864","5482571157.8053","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","8","4","128,128,128,128","fused","avx2_fused","0.0133425","67108864","5029706876.52239","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","8","4","128,128,128,128","repeat","avx2_repeat","0.0124652","67108864","5383697333.37612","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","8","4","128,128,128,128","repeat","avx2_repeat","0.012653","67108864","5303790721.56801","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","8","4","128,128,128,128","fused","avx2_fused","0.0133942","67108864","5010292813.30725","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","8","4","128,128,128,128","fused","avx2_fused","0.0135612","67108864","4948593339.82244","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","8","4","128,128,128,128","repeat","avx2_repeat","0.0134858","67108864","4976261252.57679","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","8","4","128,128,128,128","repeat","avx2_repeat","0.01237","67108864","5425130476.96039","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","8","4","128,128,128,128","fused","avx2_fused","0.0131318","67108864","5110408626.38785","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","8","4","128,128,128,128","fused","avx2_fused","0.0128475","67108864","5223495933.06091","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","8","4","128,128,128,128","repeat","avx2_repeat","0.0127586","67108864","5259892464.69048","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","8","4","128,128,128,128","repeat","avx2_repeat","0.0174407","67108864","3847830878.34777","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","8","4","128,128,128,128","fused","avx2_fused","0.0133898","67108864","5011939237.32991","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","8","4","128,128,128,128","fused","avx2_fused","0.0126736","67108864","5295169801.7927","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","8","4","128,128,128,128","repeat","avx2_repeat","0.0122376","67108864","5483825586.71635","12407374104176774528","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","8","8","128,128,128,128","repeat","avx2_repeat","0.0421029","134217728","3187849958.0789","15867929085574564979","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625","8","3.0517578125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","8","8","128,128,128,128","fused","avx2_fused","0.0303504","134217728","4422272128.20918","15867929085574564979","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625","8","3.0517578125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","8","8","128,128,128,128","fused","avx2_fused","0.0276193","134217728","4859562986.75202","15867929085574564979","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625","8","3.0517578125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","8","8","128,128,128,128","repeat","avx2_repeat","0.0253656","134217728","5291328728.6719","15867929085574564979","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625","8","3.0517578125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","8","8","128,128,128,128","repeat","avx2_repeat","0.0258161","134217728","5198993186.42243","15867929085574564979","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625","8","3.0517578125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","8","8","128,128,128,128","fused","avx2_fused","0.0269717","134217728","4976242802.64129","15867929085574564979","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625","8","3.0517578125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","8","8","128,128,128,128","fused","avx2_fused","0.0270184","134217728","4967641607.20102","15867929085574564979","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625","8","3.0517578125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","8","8","128,128,128,128","repeat","avx2_repeat","0.0297384","134217728","4513280068.86719","15867929085574564979","3842179408685066247;10841506427571730443;12687390333172725929;12407374104176774528;12158528587033673171;9027955000904022494;13691867227417576740;15867929085574564979","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.000244140625","8","3.0517578125E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
